code,date,value
CPTRA,1/30/2009,0
CPTRV,1/30/2009,0
DIFF,1/30/2009,1
ETRAV,1/30/2009,0
ETRVU,1/30/2009,0
HRATE,1/30/2009,0
MIOPM,1/30/2009,-2147483648
MIREV,1/30/2009,0
MKPRU,1/30/2009,0
MKTCP,1/30/2009,0
MWNTD,1/30/2009,0
MWNUS,1/30/2009,2
MWTRV,1/30/2009,0
NADDU,1/30/2009,129
NETDF,1/30/2009,0
NTRAN,1/30/2009,129
NTRAT,1/30/2009,2542
NTRBL,1/30/2009,1
NTREP,1/30/2009,117
TOTBC,1/30/2009,125550
TOUTV,1/30/2009,5850
TRFEE,1/30/2009,0
TRFUS,1/30/2009,0
TRVOU,1/30/2009,0
TVTVR,1/30/2009,0
ATRCT,1/31/2009,0
AVBLS,1/31/2009,0.0002
BCDDC,1/31/2009,17445
BCDDE,1/31/2009,0
BCDDM,1/31/2009,0
BCDDW,1/31/2009,0
BCDDY,1/31/2009,0
BLCHS,1/31/2009,0
CPTRA,1/31/2009,0
CPTRV,1/31/2009,527.2727
DIFF,1/31/2009,1
ETRAV,1/31/2009,1100
ETRVU,1/31/2009,0
HRATE,1/31/2009,0
MIOPM,1/31/2009,-2147483648
MIREV,1/31/2009,0
MKPRU,1/31/2009,0
MKTCP,1/31/2009,0
MWNTD,1/31/2009,0
MWNUS,1/31/2009,2
MWTRV,1/31/2009,0
NADDU,1/31/2009,118
NETDF,1/31/2009,0
NTRAN,1/31/2009,118
NTRAT,1/31/2009,2660
NTRBL,1/31/2009,1
NTREP,1/31/2009,118
TOTBC,1/31/2009,131350
TOUTV,1/31/2009,6900
TRFEE,1/31/2009,0
TRFUS,1/31/2009,0
TRVOU,1/31/2009,0
TVTVR,1/31/2009,0
ATRCT,2/1/2009,0
AVBLS,2/1/2009,0.0002
BCDDC,2/1/2009,29861
BCDDE,2/1/2009,12416
BCDDM,2/1/2009,0
BCDDW,2/1/2009,12302
BCDDY,2/1/2009,0
BLCHS,2/1/2009,0.5688
CPTRA,2/1/2009,0
CPTRV,2/1/2009,0
DIFF,2/1/2009,1
ETRAV,2/1/2009,0
ETRVU,2/1/2009,0
HRATE,2/1/2009,0
MIOPM,2/1/2009,-2147483648
MIREV,2/1/2009,0
MKPRU,2/1/2009,0
MKTCP,2/1/2009,0
MWNTD,2/1/2009,0
MWNUS,2/1/2009,2
MWTRV,2/1/2009,0
NADDU,2/1/2009,114
NETDF,2/1/2009,0
NTRAN,2/1/2009,114
NTRAT,2/1/2009,2577
NTRBL,2/1/2009,1.0088
NTREP,2/1/2009,127
TOTBC,2/1/2009,132150
TOUTV,2/1/2009,6350
TRFEE,2/1/2009,0
TRFUS,2/1/2009,0
TRVOU,2/1/2009,0
TVTVR,2/1/2009,0
ATRCT,2/2/2009,0
AVBLS,2/2/2009,0.0002
BCDDC,2/2/2009,29861
BCDDE,2/2/2009,0
BCDDM,2/2/2009,0
BCDDW,2/2/2009,0
BCDDY,2/2/2009,0
BLCHS,2/2/2009,0
CPTRA,2/2/2009,0
CPTRV,2/2/2009,5911.1845
DIFF,2/2/2009,1
ETRAV,2/2/2009,115
ETRVU,2/2/2009,0
HRATE,2/2/2009,0
MIOPM,2/2/2009,-2147483648
MIREV,2/2/2009,0
MKPRU,2/2/2009,0
MKTCP,2/2/2009,0
MWNTD,2/2/2009,0
MWNUS,2/2/2009,2
MWTRV,2/2/2009,0
NADDU,2/2/2009,145
NETDF,2/2/2009,0
NTRAN,2/2/2009,150
NTRAT,2/2/2009,2937
NTRBL,2/2/2009,1
NTREP,2/2/2009,129
TOTBC,2/2/2009,144500
TOUTV,2/2/2009,6450
TRFEE,2/2/2009,2.01
TRFUS,2/2/2009,0
TRVOU,2/2/2009,0
TVTVR,2/2/2009,0
ATRCT,2/3/2009,0
AVBLS,2/3/2009,0.0002
BCDDC,2/3/2009,30781
BCDDE,2/3/2009,920
BCDDM,2/3/2009,0
BCDDW,2/3/2009,868
BCDDY,2/3/2009,0
BLCHS,2/3/2009,0
CPTRA,2/3/2009,0
CPTRV,2/3/2009,16171.4436
DIFF,2/3/2009,1
ETRAV,2/3/2009,38
ETRVU,2/3/2009,0
HRATE,2/3/2009,0
MIOPM,2/3/2009,-2147483648
MIREV,2/3/2009,0
MKPRU,2/3/2009,0
MKTCP,2/3/2009,0
MWNTD,2/3/2009,0
MWNUS,2/3/2009,2
MWTRV,2/3/2009,0
NADDU,2/3/2009,129
NETDF,2/3/2009,0
NTRAN,2/3/2009,126
NTRAT,2/3/2009,3063
NTRBL,2/3/2009,1
NTREP,2/3/2009,126
TOTBC,2/3/2009,150650
TOUTV,2/3/2009,6300
TRFEE,2/3/2009,0
TRFUS,2/3/2009,0
TRVOU,2/3/2009,0
TVTVR,2/3/2009,0
ATRCT,2/4/2009,0
AVBLS,2/4/2009,0.0002
BCDDC,2/4/2009,31607
BCDDE,2/4/2009,826
BCDDM,2/4/2009,0
BCDDW,2/4/2009,658
BCDDY,2/4/2009,0
BLCHS,2/4/2009,0.6558
CPTRA,2/4/2009,0
CPTRV,2/4/2009,0
DIFF,2/4/2009,1
ETRAV,2/4/2009,0
ETRVU,2/4/2009,0
HRATE,2/4/2009,0
MIOPM,2/4/2009,-2147483648
MIREV,2/4/2009,0
MKPRU,2/4/2009,0
MKTCP,2/4/2009,0
MWNTD,2/4/2009,0
MWNUS,2/4/2009,2
MWTRV,2/4/2009,0
NADDU,2/4/2009,119
NETDF,2/4/2009,0
NTRAN,2/4/2009,119
NTRAT,2/4/2009,2975
NTRBL,2/4/2009,1
NTREP,2/4/2009,121
TOTBC,2/4/2009,156700
TOUTV,2/4/2009,6050
TRFEE,2/4/2009,0
TRFUS,2/4/2009,0
TRVOU,2/4/2009,0
TVTVR,2/4/2009,0
ATRCT,2/5/2009,0
AVBLS,2/5/2009,0.0002
BCDDC,2/5/2009,31607
BCDDE,2/5/2009,0
BCDDM,2/5/2009,0
BCDDW,2/5/2009,0
BCDDY,2/5/2009,0
BLCHS,2/5/2009,0
CPTRA,2/5/2009,0
CPTRV,2/5/2009,0
DIFF,2/5/2009,1
ETRAV,2/5/2009,0
ETRVU,2/5/2009,0
HRATE,2/5/2009,0
MIOPM,2/5/2009,-2147483648
MIREV,2/5/2009,0
MKPRU,2/5/2009,0
MKTCP,2/5/2009,0
MWNTD,2/5/2009,0
MWNUS,2/5/2009,2
MWTRV,2/5/2009,0
NADDU,2/5/2009,129
NETDF,2/5/2009,0
NTRAN,2/5/2009,129
NTRAT,2/5/2009,3313
NTRBL,2/5/2009,1
NTREP,2/5/2009,126
TOTBC,2/5/2009,154150
TOUTV,2/5/2009,6300
TRFEE,2/5/2009,0
TRFUS,2/5/2009,0
TRVOU,2/5/2009,0
TVTVR,2/5/2009,0
ATRCT,2/6/2009,0
AVBLS,2/6/2009,0.0002
BCDDC,2/6/2009,31607
BCDDE,2/6/2009,0
BCDDM,2/6/2009,0
BCDDW,2/6/2009,0
BCDDY,2/6/2009,0
BLCHS,2/6/2009,0
CPTRA,2/6/2009,0
CPTRV,2/6/2009,547.8261
DIFF,2/6/2009,1
ETRAV,2/6/2009,1150
ETRVU,2/6/2009,0
HRATE,2/6/2009,0
MIOPM,2/6/2009,-2147483648
MIREV,2/6/2009,0
MKPRU,2/6/2009,0
MKTCP,2/6/2009,0
MWNTD,2/6/2009,0
MWNUS,2/6/2009,2
MWTRV,2/6/2009,0
NADDU,2/6/2009,131
NETDF,2/6/2009,0
NTRAN,2/6/2009,130
NTRAT,2/6/2009,3443
NTRBL,2/6/2009,1
NTREP,2/6/2009,130
TOTBC,2/6/2009,169450
TOUTV,2/6/2009,7498
TRFEE,2/6/2009,0
TRFUS,2/6/2009,0
TRVOU,2/6/2009,0
TVTVR,2/6/2009,0
ATRCT,2/7/2009,0
AVBLS,2/7/2009,0.0002
BCDDC,2/7/2009,42584
BCDDE,2/7/2009,10977
BCDDM,2/7/2009,0
BCDDW,2/7/2009,9303
BCDDY,2/7/2009,0
BLCHS,2/7/2009,0.7349
CPTRA,2/7/2009,0
CPTRV,2/7/2009,670
DIFF,2/7/2009,1
ETRAV,2/7/2009,1000
ETRVU,2/7/2009,0
HRATE,2/7/2009,0
MIOPM,2/7/2009,-2147483648
MIREV,2/7/2009,0
MKPRU,2/7/2009,0
MKTCP,2/7/2009,0
MWNTD,2/7/2009,0
MWNUS,2/7/2009,2
MWTRV,2/7/2009,0
NADDU,2/7/2009,134
NETDF,2/7/2009,0
NTRAN,2/7/2009,133
NTRAT,2/7/2009,3342
NTRBL,2/7/2009,1.031
NTREP,2/7/2009,135
TOTBC,2/7/2009,176150
TOUTV,2/7/2009,7700
TRFEE,2/7/2009,0
TRFUS,2/7/2009,0
TRVOU,2/7/2009,0
TVTVR,2/7/2009,0
ATRCT,2/8/2009,0
AVBLS,2/8/2009,0.0002
BCDDC,2/8/2009,50447
BCDDE,2/8/2009,7863
BCDDM,2/8/2009,0
BCDDW,2/8/2009,7863
BCDDY,2/8/2009,0
BLCHS,2/8/2009,0
CPTRA,2/8/2009,0
CPTRV,2/8/2009,290.9091
DIFF,2/8/2009,1
ETRAV,2/8/2009,2200
ETRVU,2/8/2009,0
HRATE,2/8/2009,0
MIOPM,2/8/2009,-2147483648
MIREV,2/8/2009,0
MKPRU,2/8/2009,0
MKTCP,2/8/2009,0
MWNTD,2/8/2009,0
MWNUS,2/8/2009,2
MWTRV,2/8/2009,0
NADDU,2/8/2009,129
NETDF,2/8/2009,0
NTRAN,2/8/2009,129
NTRAT,2/8/2009,3707
NTRBL,2/8/2009,1
NTREP,2/8/2009,133
TOTBC,2/8/2009,176150
TOUTV,2/8/2009,7600
TRFEE,2/8/2009,0
TRFUS,2/8/2009,0
TRVOU,2/8/2009,0
TVTVR,2/8/2009,0
ATRCT,2/9/2009,0
AVBLS,2/9/2009,0.0002
BCDDC,2/9/2009,64048
BCDDE,2/9/2009,13601
BCDDM,2/9/2009,0
BCDDW,2/9/2009,8793
BCDDY,2/9/2009,0
BLCHS,2/9/2009,0
CPTRA,2/9/2009,0
CPTRV,2/9/2009,0
DIFF,2/9/2009,1
ETRAV,2/9/2009,0
ETRVU,2/9/2009,0
HRATE,2/9/2009,0
MIOPM,2/9/2009,-2147483648
MIREV,2/9/2009,0
MKPRU,2/9/2009,0
MKTCP,2/9/2009,0
MWNTD,2/9/2009,0
MWNUS,2/9/2009,2
MWTRV,2/9/2009,0
NADDU,2/9/2009,127
NETDF,2/9/2009,0
NTRAN,2/9/2009,127
NTRAT,2/9/2009,3834
NTRBL,2/9/2009,1
NTREP,2/9/2009,127
TOTBC,2/9/2009,188900
TOUTV,2/9/2009,6350
TRFEE,2/9/2009,0
TRFUS,2/9/2009,0
TRVOU,2/9/2009,0
TVTVR,2/9/2009,0
ATRCT,2/10/2009,0
AVBLS,2/10/2009,0.0002
BCDDC,2/10/2009,64048
BCDDE,2/10/2009,0
BCDDM,2/10/2009,0
BCDDW,2/10/2009,0
BCDDY,2/10/2009,0
BLCHS,2/10/2009,0.8286
CPTRA,2/10/2009,0
CPTRV,2/10/2009,1871.2147
DIFF,2/10/2009,1
ETRAV,2/10/2009,350
ETRVU,2/10/2009,0
HRATE,2/10/2009,0
MIOPM,2/10/2009,-2147483648
MIREV,2/10/2009,0
MKPRU,2/10/2009,0
MKTCP,2/10/2009,0
MWNTD,2/10/2009,0
MWNUS,2/10/2009,2
MWTRV,2/10/2009,0
NADDU,2/10/2009,120
NETDF,2/10/2009,0
NTRAN,2/10/2009,120
NTRAT,2/10/2009,3743
NTRBL,2/10/2009,1
NTREP,2/10/2009,132
TOTBC,2/10/2009,195450
TOUTV,2/10/2009,6900.04
TRFEE,2/10/2009,0
TRFUS,2/10/2009,0
TRVOU,2/10/2009,0
TVTVR,2/10/2009,0
ATRCT,2/11/2009,0
AVBLS,2/11/2009,0.0002
BCDDC,2/11/2009,65042
BCDDE,2/11/2009,994
BCDDM,2/11/2009,0
BCDDW,2/11/2009,0
BCDDY,2/11/2009,0
BLCHS,2/11/2009,0
CPTRA,2/11/2009,0
CPTRV,2/11/2009,2950
DIFF,2/11/2009,1
ETRAV,2/11/2009,200
ETRVU,2/11/2009,0
HRATE,2/11/2009,0
MIOPM,2/11/2009,-2147483648
MIREV,2/11/2009,0
MKPRU,2/11/2009,0
MKTCP,2/11/2009,0
MWNTD,2/11/2009,0
MWNUS,2/11/2009,2
MWTRV,2/11/2009,0
NADDU,2/11/2009,119
NETDF,2/11/2009,0
NTRAN,2/11/2009,119
NTRAT,2/11/2009,4085
NTRBL,2/11/2009,1
NTREP,2/11/2009,135
TOTBC,2/11/2009,201350
TOUTV,2/11/2009,7200.04
TRFEE,2/11/2009,0
TRFUS,2/11/2009,0
TRVOU,2/11/2009,0
TVTVR,2/11/2009,0
ATRCT,2/12/2009,0
AVBLS,2/12/2009,0.0002
BCDDC,2/12/2009,65240
BCDDE,2/12/2009,198
BCDDM,2/12/2009,0
BCDDW,2/12/2009,0
BCDDY,2/12/2009,0
BLCHS,2/12/2009,0
CPTRA,2/12/2009,0
CPTRV,2/12/2009,0
DIFF,2/12/2009,1
ETRAV,2/12/2009,0
ETRVU,2/12/2009,0
HRATE,2/12/2009,0
MIOPM,2/12/2009,-2147483648
MIREV,2/12/2009,0
MKPRU,2/12/2009,0
MKTCP,2/12/2009,0
MWNTD,2/12/2009,0
MWNUS,2/12/2009,2
MWTRV,2/12/2009,0
NADDU,2/12/2009,124
NETDF,2/12/2009,0
NTRAN,2/12/2009,124
NTRAT,2/12/2009,4209
NTRBL,2/12/2009,1
NTREP,2/12/2009,124
TOTBC,2/12/2009,198150
TOUTV,2/12/2009,6200
TRFEE,2/12/2009,0
TRFUS,2/12/2009,0
TRVOU,2/12/2009,0
TVTVR,2/12/2009,0
ATRCT,2/13/2009,0
AVBLS,2/13/2009,0.0002
BCDDC,2/13/2009,65240
BCDDE,2/13/2009,0
BCDDM,2/13/2009,0
BCDDW,2/13/2009,0
BCDDY,2/13/2009,0
BLCHS,2/13/2009,0.9107
CPTRA,2/13/2009,0
CPTRV,2/13/2009,0
DIFF,2/13/2009,1
ETRAV,2/13/2009,0
ETRVU,2/13/2009,0
HRATE,2/13/2009,0
MIOPM,2/13/2009,-2147483648
MIREV,2/13/2009,0
MKPRU,2/13/2009,0
MKTCP,2/13/2009,0
MWNTD,2/13/2009,0
MWNUS,2/13/2009,2
MWTRV,2/13/2009,0
NADDU,2/13/2009,141
NETDF,2/13/2009,0
NTRAN,2/13/2009,124
NTRAT,2/13/2009,4117
NTRBL,2/13/2009,1
NTREP,2/13/2009,141
TOTBC,2/13/2009,214600
TOUTV,2/13/2009,7050
TRFEE,2/13/2009,0
TRFUS,2/13/2009,0
TRVOU,2/13/2009,0
TVTVR,2/13/2009,0
ATRCT,2/14/2009,0
AVBLS,2/14/2009,0.0002
BCDDC,2/14/2009,65240
BCDDE,2/14/2009,0
BCDDM,2/14/2009,0
BCDDW,2/14/2009,0
BCDDY,2/14/2009,0
BLCHS,2/14/2009,0
CPTRA,2/14/2009,0
CPTRV,2/14/2009,677.7778
DIFF,2/14/2009,1
ETRAV,2/14/2009,900
ETRVU,2/14/2009,0
HRATE,2/14/2009,0
MIOPM,2/14/2009,-2147483648
MIREV,2/14/2009,0
MKPRU,2/14/2009,0
MKTCP,2/14/2009,0
MWNTD,2/14/2009,0
MWNUS,2/14/2009,2
MWTRV,2/14/2009,0
NADDU,2/14/2009,136
NETDF,2/14/2009,0
NTRAN,2/14/2009,125
NTRAT,2/14/2009,4475
NTRBL,2/14/2009,1
NTREP,2/14/2009,136
TOTBC,2/14/2009,220700
TOUTV,2/14/2009,6800
TRFEE,2/14/2009,0
TRFUS,2/14/2009,0
TRVOU,2/14/2009,0
TVTVR,2/14/2009,0
ATRCT,2/15/2009,0
AVBLS,2/15/2009,0.0002
BCDDC,2/15/2009,68935
BCDDE,2/15/2009,3695
BCDDM,2/15/2009,0
BCDDW,2/15/2009,2898
BCDDY,2/15/2009,0
BLCHS,2/15/2009,0
CPTRA,2/15/2009,0
CPTRV,2/15/2009,0
DIFF,2/15/2009,1
ETRAV,2/15/2009,0
ETRVU,2/15/2009,0
HRATE,2/15/2009,0
MIOPM,2/15/2009,-2147483648
MIREV,2/15/2009,0
MKPRU,2/15/2009,0
MKTCP,2/15/2009,0
MWNTD,2/15/2009,0
MWNUS,2/15/2009,2
MWTRV,2/15/2009,0
NADDU,2/15/2009,123
NETDF,2/15/2009,0
NTRAN,2/15/2009,123
NTRAT,2/15/2009,4598
NTRBL,2/15/2009,1
NTREP,2/15/2009,123
TOTBC,2/15/2009,220200
TOUTV,2/15/2009,6150
TRFEE,2/15/2009,0
TRFUS,2/15/2009,0
TRVOU,2/15/2009,0
TVTVR,2/15/2009,0
ATRCT,2/16/2009,0
AVBLS,2/16/2009,0.0002
BCDDC,2/16/2009,68935
BCDDE,2/16/2009,0
BCDDM,2/16/2009,0
BCDDW,2/16/2009,0
BCDDY,2/16/2009,0
BLCHS,2/16/2009,0.9962
CPTRA,2/16/2009,0
CPTRV,2/16/2009,393.3333
DIFF,2/16/2009,1
ETRAV,2/16/2009,1500
ETRVU,2/16/2009,0
HRATE,2/16/2009,0
MIOPM,2/16/2009,-2147483648
MIREV,2/16/2009,0
MKPRU,2/16/2009,0
MKTCP,2/16/2009,0
MWNTD,2/16/2009,0
MWNUS,2/16/2009,2
MWTRV,2/16/2009,0
NADDU,2/16/2009,119
NETDF,2/16/2009,0
NTRAN,2/16/2009,123
NTRAT,2/16/2009,4508
NTRBL,2/16/2009,1.0082
NTREP,2/16/2009,119
TOTBC,2/16/2009,232750
TOUTV,2/16/2009,7400
TRFEE,2/16/2009,0
TRFUS,2/16/2009,0
TRVOU,2/16/2009,0
TVTVR,2/16/2009,0
ATRCT,2/17/2009,0
AVBLS,2/17/2009,0.0002
BCDDC,2/17/2009,75244
BCDDE,2/17/2009,6309
BCDDM,2/17/2009,0
BCDDW,2/17/2009,2289
BCDDY,2/17/2009,0
BLCHS,2/17/2009,0
CPTRA,2/17/2009,0
CPTRV,2/17/2009,0
DIFF,2/17/2009,1
ETRAV,2/17/2009,0
ETRVU,2/17/2009,0
HRATE,2/17/2009,0
MIOPM,2/17/2009,-2147483648
MIREV,2/17/2009,0
MKPRU,2/17/2009,0
MKTCP,2/17/2009,0
MWNTD,2/17/2009,0
MWNUS,2/17/2009,2
MWTRV,2/17/2009,0
NADDU,2/17/2009,117
NETDF,2/17/2009,0
NTRAN,2/17/2009,124
NTRAT,2/17/2009,4841
NTRBL,2/17/2009,1
NTREP,2/17/2009,117
TOTBC,2/17/2009,238950
TOUTV,2/17/2009,5850
TRFEE,2/17/2009,0
TRFUS,2/17/2009,0
TRVOU,2/17/2009,0
TVTVR,2/17/2009,0
ATRCT,2/18/2009,0
AVBLS,2/18/2009,0.0002
BCDDC,2/18/2009,75244
BCDDE,2/18/2009,0
BCDDM,2/18/2009,0
BCDDW,2/18/2009,0
BCDDY,2/18/2009,0
BLCHS,2/18/2009,0
CPTRA,2/18/2009,0
CPTRV,2/18/2009,0
DIFF,2/18/2009,1
ETRAV,2/18/2009,0
ETRVU,2/18/2009,0
HRATE,2/18/2009,0
MIOPM,2/18/2009,-2147483648
MIREV,2/18/2009,0
MKPRU,2/18/2009,0
MKTCP,2/18/2009,0
MWNTD,2/18/2009,0
MWNUS,2/18/2009,2
MWTRV,2/18/2009,0
NADDU,2/18/2009,117
NETDF,2/18/2009,0
NTRAN,2/18/2009,117
NTRAT,2/18/2009,4958
NTRBL,2/18/2009,1
NTREP,2/18/2009,117
TOTBC,2/18/2009,244800
TOUTV,2/18/2009,5850
TRFEE,2/18/2009,0
TRFUS,2/18/2009,0
TRVOU,2/18/2009,0
TVTVR,2/18/2009,0
ATRCT,2/19/2009,0
AVBLS,2/19/2009,0.0002
BCDDC,2/19/2009,75244
BCDDE,2/19/2009,0
BCDDM,2/19/2009,0
BCDDW,2/19/2009,0
BCDDY,2/19/2009,0
BLCHS,2/19/2009,1.0767
CPTRA,2/19/2009,0
CPTRV,2/19/2009,800
DIFF,2/19/2009,1
ETRAV,2/19/2009,800
ETRVU,2/19/2009,0
HRATE,2/19/2009,0
MIOPM,2/19/2009,-2147483648
MIREV,2/19/2009,0
MKPRU,2/19/2009,0
MKTCP,2/19/2009,0
MWNTD,2/19/2009,0
MWNUS,2/19/2009,2
MWTRV,2/19/2009,0
NADDU,2/19/2009,129
NETDF,2/19/2009,0
NTRAN,2/19/2009,125
NTRAT,2/19/2009,4866
NTRBL,2/19/2009,1.0081
NTREP,2/19/2009,129
TOTBC,2/19/2009,242200
TOUTV,2/19/2009,7200
TRFEE,2/19/2009,0
TRFUS,2/19/2009,0
TRVOU,2/19/2009,0
TVTVR,2/19/2009,0
ATRCT,2/20/2009,0
AVBLS,2/20/2009,0.0002
BCDDC,2/20/2009,77799
BCDDE,2/20/2009,2555
BCDDM,2/20/2009,0
BCDDW,2/20/2009,544
BCDDY,2/20/2009,0
BLCHS,2/20/2009,0
CPTRA,2/20/2009,0
CPTRV,2/20/2009,0
DIFF,2/20/2009,1
ETRAV,2/20/2009,0
ETRVU,2/20/2009,0
HRATE,2/20/2009,0
MIOPM,2/20/2009,-2147483648
MIREV,2/20/2009,0
MKPRU,2/20/2009,0
MKTCP,2/20/2009,0
MWNTD,2/20/2009,0
MWNUS,2/20/2009,2
MWTRV,2/20/2009,0
NADDU,2/20/2009,122
NETDF,2/20/2009,0
NTRAN,2/20/2009,110
NTRAT,2/20/2009,5197
NTRBL,2/20/2009,1
NTREP,2/20/2009,122
TOTBC,2/20/2009,256700
TOUTV,2/20/2009,6100
TRFEE,2/20/2009,0
TRFUS,2/20/2009,0
TRVOU,2/20/2009,0
TVTVR,2/20/2009,0
ATRCT,2/21/2009,0
AVBLS,2/21/2009,0.0002
BCDDC,2/21/2009,77799
BCDDE,2/21/2009,0
BCDDM,2/21/2009,0
BCDDW,2/21/2009,0
BCDDY,2/21/2009,0
BLCHS,2/21/2009,0
CPTRA,2/21/2009,0
CPTRV,2/21/2009,576.1905
DIFF,2/21/2009,1
ETRAV,2/21/2009,1050
ETRVU,2/21/2009,0
HRATE,2/21/2009,0
MIOPM,2/21/2009,-2147483648
MIREV,2/21/2009,0
MKPRU,2/21/2009,0
MKTCP,2/21/2009,0
MWNTD,2/21/2009,0
MWNUS,2/21/2009,2
MWTRV,2/21/2009,0
NADDU,2/21/2009,125
NETDF,2/21/2009,0
NTRAN,2/21/2009,125
NTRAT,2/21/2009,5322
NTRBL,2/21/2009,1
NTREP,2/21/2009,125
TOTBC,2/21/2009,262750
TOUTV,2/21/2009,7100
TRFEE,2/21/2009,0
TRFUS,2/21/2009,0
TRVOU,2/21/2009,0
TVTVR,2/21/2009,0
ATRCT,2/22/2009,0
AVBLS,2/22/2009,0.0002
BCDDC,2/22/2009,79778
BCDDE,2/22/2009,1979
BCDDM,2/22/2009,0
BCDDW,2/22/2009,365
BCDDY,2/22/2009,0
BLCHS,2/22/2009,1.1563
CPTRA,2/22/2009,0
CPTRV,2/22/2009,0
DIFF,2/22/2009,1
ETRAV,2/22/2009,0
ETRVU,2/22/2009,0
HRATE,2/22/2009,0
MIOPM,2/22/2009,-2147483648
MIREV,2/22/2009,0
MKPRU,2/22/2009,0
MKTCP,2/22/2009,0
MWNTD,2/22/2009,0
MWNUS,2/22/2009,2
MWTRV,2/22/2009,0
NADDU,2/22/2009,107
NETDF,2/22/2009,0
NTRAN,2/22/2009,125
NTRAT,2/22/2009,5227
NTRBL,2/22/2009,1.0331
NTREP,2/22/2009,107
TOTBC,2/22/2009,264200
TOUTV,2/22/2009,5350
TRFEE,2/22/2009,0
TRFUS,2/22/2009,0
TRVOU,2/22/2009,0
TVTVR,2/22/2009,0
ATRCT,2/23/2009,0
AVBLS,2/23/2009,0.0002
BCDDC,2/23/2009,79778
BCDDE,2/23/2009,0
BCDDM,2/23/2009,0
BCDDW,2/23/2009,0
BCDDY,2/23/2009,0
BLCHS,2/23/2009,0
CPTRA,2/23/2009,0
CPTRV,2/23/2009,0
DIFF,2/23/2009,1
ETRAV,2/23/2009,0
ETRVU,2/23/2009,0
HRATE,2/23/2009,0
MIOPM,2/23/2009,-2147483648
MIREV,2/23/2009,0
MKPRU,2/23/2009,0
MKTCP,2/23/2009,0
MWNTD,2/23/2009,0
MWNUS,2/23/2009,2
MWTRV,2/23/2009,0
NADDU,2/23/2009,108
NETDF,2/23/2009,0
NTRAN,2/23/2009,111
NTRAT,2/23/2009,5540
NTRBL,2/23/2009,1
NTREP,2/23/2009,108
TOTBC,2/23/2009,273650
TOUTV,2/23/2009,5400
TRFEE,2/23/2009,0
TRFUS,2/23/2009,0
TRVOU,2/23/2009,0
TVTVR,2/23/2009,0
ATRCT,2/24/2009,0
AVBLS,2/24/2009,0.0002
BCDDC,2/24/2009,79778
BCDDE,2/24/2009,0
BCDDM,2/24/2009,0
BCDDW,2/24/2009,0
BCDDY,2/24/2009,0
BLCHS,2/24/2009,0
CPTRA,2/24/2009,0
CPTRV,2/24/2009,0
DIFF,2/24/2009,1
ETRAV,2/24/2009,0
ETRVU,2/24/2009,0
HRATE,2/24/2009,0
MIOPM,2/24/2009,-2147483648
MIREV,2/24/2009,0
MKPRU,2/24/2009,0
MKTCP,2/24/2009,0
MWNTD,2/24/2009,0
MWNUS,2/24/2009,2
MWTRV,2/24/2009,0
NADDU,2/24/2009,107
NETDF,2/24/2009,0
NTRAN,2/24/2009,107
NTRAT,2/24/2009,5647
NTRBL,2/24/2009,1
NTREP,2/24/2009,107
TOTBC,2/24/2009,279000
TOUTV,2/24/2009,5350
TRFEE,2/24/2009,0
TRFUS,2/24/2009,0
TRVOU,2/24/2009,0
TVTVR,2/24/2009,0
ATRCT,2/25/2009,0
AVBLS,2/25/2009,0.0002
BCDDC,2/25/2009,79778
BCDDE,2/25/2009,0
BCDDM,2/25/2009,0
BCDDW,2/25/2009,0
BCDDY,2/25/2009,0
BLCHS,2/25/2009,1.2302
CPTRA,2/25/2009,0
CPTRV,2/25/2009,0
DIFF,2/25/2009,1
ETRAV,2/25/2009,0
ETRVU,2/25/2009,0
HRATE,2/25/2009,0
MIOPM,2/25/2009,-2147483648
MIREV,2/25/2009,0
MKPRU,2/25/2009,0
MKTCP,2/25/2009,0
MWNTD,2/25/2009,0
MWNUS,2/25/2009,2
MWTRV,2/25/2009,0
NADDU,2/25/2009,96
NETDF,2/25/2009,0
NTRAN,2/25/2009,105
NTRAT,2/25/2009,5566
NTRBL,2/25/2009,1
NTREP,2/25/2009,96
TOTBC,2/25/2009,283800
TOUTV,2/25/2009,4800
TRFEE,2/25/2009,0
TRFUS,2/25/2009,0
TRVOU,2/25/2009,0
TVTVR,2/25/2009,0
ATRCT,2/26/2009,0
AVBLS,2/26/2009,0.0002
BCDDC,2/26/2009,79778
BCDDE,2/26/2009,0
BCDDM,2/26/2009,0
BCDDW,2/26/2009,0
BCDDY,2/26/2009,0
BLCHS,2/26/2009,0
CPTRA,2/26/2009,0
CPTRV,2/26/2009,0
DIFF,2/26/2009,1
ETRAV,2/26/2009,0
ETRVU,2/26/2009,0
HRATE,2/26/2009,0
MIOPM,2/26/2009,-2147483648
MIREV,2/26/2009,0
MKPRU,2/26/2009,0
MKTCP,2/26/2009,0
MWNTD,2/26/2009,0
MWNUS,2/26/2009,2
MWTRV,2/26/2009,0
NADDU,2/26/2009,107
NETDF,2/26/2009,0
NTRAN,2/26/2009,123
NTRAT,2/26/2009,5866
NTRBL,2/26/2009,1
NTREP,2/26/2009,107
TOTBC,2/26/2009,289950
TOUTV,2/26/2009,5350
TRFEE,2/26/2009,0
TRFUS,2/26/2009,0
TRVOU,2/26/2009,0
TVTVR,2/26/2009,0
ATRCT,2/27/2009,0
